일자,WAR,WPA,Y_SCORE,SCORE,전일비,,등락률,OPS,Woba,Wrct
2020-06-04,"42,900","43,100",5,10,▲,450,1.06,"8,367,091","358,411",0.08
2020-06-03,"42,150","42,800",6,5,▲,200,0.47,"6,613,009","281,293",0.07
2020-06-02,"42,450","42,600",2,6,▼,-50,-0.12,"5,192,638","219,016",0.08
2020-06-01,"42,000","42,650",10,2,▲,350,0.83,"5,970,796","253,026",0.07
2020-05-31,"41,800","42,300",1,10,▼,-700,-1.64,"10,769,589","452,949",0.07
2020-05-30,"42,450","43,000",4,1,▼,-850,-1.95,"9,420,664","402,663",0.07
2020-05-29,"44,050","44,250",2,4,▼,-350,-0.8,"7,538,720","329,485",0.07
2020-05-28,"44,600","44,750",6,2,▼,-250,-0.56,"7,777,124","343,559",0.07
2020-05-27,"44,050","44,350",3,6,▲,150,0.34,"5,864,067","258,043",0.07
2020-05-26,"44,500","44,500",6,3,▼,-400,-0.9,"6,783,344","298,840",0.07
2020-05-25,"43,900","44,500",4,6,▼,-700,-1.55,"9,311,126","410,327",0.08
2020-05-24,"43,850","45,250",6,4,▲,900,2.03,"8,552,566","383,763",0.08
2020-05-23,"44,450","44,850",3,6,▲,250,0.57,"7,318,500","324,257",0.07
2020-05-22,"44,900","45,050",1,3,▲,50,0.11,"12,617,397","562,057",0.08
2020-05-21,"43,600","44,500",0,1,▲,250,0.57,"11,553,998","508,909",0.09
2020-05-20,"43,750","43,800",12,0,▼,-50,-0.11,"7,713,625","335,006",0.09
2020-05-19,"43,750","43,800",2,12,▼,-350,-0.79,"9,426,777","409,145",0.09
2020-05-18,"43,050","44,250",5,2,▲,"2,000",4.74,"16,517,112","716,243",0.09
2020-05-17,"42,450","42,950",1,5,▼,-250,-0.59,"13,423,132","570,459",0.09
2020-05-16,"42,900","43,350",3,1,▲,50,0.12,"17,621,480","747,033",0.09
2020-05-15,"41,400","43,000",10,3,▲,950,2.29,"14,205,190","604,196",0.09
2020-05-14,"40,850","41,950",5,10,▲,400,0.98,"14,460,521","597,886",0.09
2020-05-13,"41,100","41,300",2,5, ,0,0,"14,413,864","589,371",0.09
2020-05-12,"40,600","41,550",1,2,▼,"-1,550",-3.64,"19,338,170","793,656",0.09
2020-05-11,"43,050","43,100",3,1,▼,-500,-1.16,"13,522,825","575,195",0.09
2020-05-10,"43,300","43,450",0,3,▼,-500,-1.15,"9,531,231","410,359",0.09
2020-05-09,"43,450","43,950",7,0,▼,-350,-0.8,"8,357,648","364,048",0.09
2020-05-08,"43,900","44,150",4,7,▼,-150,-0.34,"7,842,520","343,941",0.09
2020-05-07,"43,950","44,450",5,4,▼,-100,-0.23,"8,347,725","368,460",0.09
2020-05-06,"44,150","44,500",6,5,▲,550,1.26,"8,306,193","367,501",0.09
2020-05-05,"43,700","44,150",0,6,▼,-200,-0.46,"6,825,677","298,410",0.09
2020-05-04,"44,050","44,050",5,0,▼,-200,-0.45,"7,434,522","324,350",0.09
2020-05-03,"43,200","44,650",1,5,▲,900,2.09,"12,640,906","555,819",0.08
2020-05-02,"44,000","44,650",3,1,▼,"-2,200",-4.86,"19,324,537","844,344",0.08
2020-05-01,"45,250","45,500",3,3,▲,350,0.78,"10,341,349","467,913",0.08
2020-04-30,"44,200","45,200",3,3,▲,250,0.56,"6,759,464","303,660",0.08
2020-04-29,"44,800","45,500",2,3, ,0,0,"10,544,165","472,928",0.09
2020-04-28,"45,150","45,600",4,2,▼,"-1,000",-2.19,"11,865,327","533,018",0.09
2020-04-27,"46,450","46,700",1,4,▼,-650,-1.4,"6,607,188","304,304",0.09
2020-04-26,"46,450","46,800",6,1,▼,-100,-0.22,"6,354,983","293,933",0.09
2020-04-25,"47,250","47,250",0,6,▼,"-1,050",-2.21,"11,270,515","526,128",0.09
2020-04-24,"46,950","47,500",1,0,▲,100,0.21,"15,804,586","742,801",0.09
2020-04-23,"46,550","47,550",5,1,▲,150,0.32,"14,476,906","682,177",0.1
2020-04-22,"46,850","47,600",10,5,▲,"1,100",2.38,"13,536,966","638,839",0.11
2020-04-21,"46,000","46,200",5,10,▲,650,1.43,"9,367,454","430,987",0.11
2020-04-20,"44,950","45,900",6,5,▲,350,0.78,"9,987,090","454,870",0.11
2020-04-19,"45,550","45,800",2,6,▼,-700,-1.53,"8,123,384","367,361",0.11
2020-04-18,"45,000","45,850",10,2,▲,"1,800",4.09,"12,446,344","567,635",0.11
2020-04-17,"44,550","44,750",1,10,▼,-500,-1.12,"18,277,942","807,795",0.11
2020-04-16,"44,900","45,100",4,1,▼,-500,-1.11,"12,995,269","580,626",0.11
2020-04-15,"45,550","45,900",2,4,▼,-450,-0.99,"9,865,790","447,167",0.11
2020-04-14,"45,450","45,550",6,2,▲,600,1.34,"9,979,838","452,310",0.09
2020-04-13,"44,500","45,200",3,6,▼,"-1,200",-2.6,"18,285,508","819,216",0.09
2020-04-12,"46,200","46,400",6,3,▼,-500,-1.07,"9,040,553","416,318",0.09
2020-04-11,"47,300","47,450",4,6,▼,"-1,050",-2.2,"9,139,998","429,158",0.09
2020-04-10,"47,550","47,800",6,4,▲,200,0.42,"6,791,255","323,146",0.09
2020-04-09,"48,200","48,300",3,6,▼,"-1,000",-2.06,"8,595,084","409,460",0.09
2020-04-08,"47,100","48,450",1,3,▲,800,1.68,"13,577,454","652,318",0.1
2020-04-07,"46,950","47,950",0,1,▲,850,1.82,"12,193,231","580,259",0.1
2020-04-06,"46,750","46,800",12,0,▲,250,0.54,"5,572,374","259,964",0.1
2020-04-05,"46,800","46,950",2,12,▲,250,0.54,"7,365,976","343,323",0.11
2020-04-04,"46,100","46,550",5,2,▲,150,0.33,"5,263,782","243,696",0.11
2020-04-03,"45,900","46,400",1,5,▼,-50,-0.11,"6,582,535","302,213",0.11
2020-04-02,"46,150","46,200",3,1,▲,100,0.22,"6,730,918","309,343",0.11
2020-04-01,"45,150","46,200",10,3,▲,"1,300",2.9,"11,641,656","532,916",0.11
2020-03-31,"43,700","44,900",5,10,▲,950,2.17,"9,520,270","423,683",0.11
2020-03-30,"43,500","44,200",2,5,▼,-250,-0.57,"7,289,124","319,180",0.11
2020-03-29,"44,050","44,400",1,2,▼,-150,-0.34,"6,808,747","300,778",0.11
2020-03-28,"43,800","44,650",3,1,▼,-900,-1.99,"10,088,229","445,398",0.11
2020-03-27,"44,850","45,400",0,3,▲,100,0.22,"6,409,259","289,643",0.11
2020-03-26,"44,950","45,100",7,0,▼,-350,-0.77,"9,803,831","440,075",0.11
2020-03-25,"46,150","46,400",4,7,▼,"-1,500",-3.2,"16,670,643","757,074",0.11
2020-03-24,"47,000","47,050",5,4,▲,100,0.21,"12,010,886","562,116",0.11
2020-03-23,"47,000","47,000",6,5,▲,100,0.21,"6,429,338","300,496",0.11
2020-03-22,"46,300","46,750",0,6,▲,900,1.97,"9,058,174","421,267",0.11
2020-03-21,"46,150","46,150",5,0,▲,50,0.11,"6,771,979","311,103",0.11
2020-03-20,"45,850","45,900",1,5,▲,200,0.44,"8,274,944","377,640",0.11
2020-03-19,"46,550","46,800",3,1,▼,"-1,000",-2.15,"8,560,924","393,893",0.11
2020-03-18,"46,050","46,850",3,3,▲,300,0.65,"7,484,499","347,629",0.11
2020-03-17,"46,200","46,450",3,3,▼,-250,-0.54,"8,033,607","371,442",0.11
2020-03-16,"46,550","46,800",2,3,▼,-400,-0.85,"5,723,035","266,138",0.11
2020-03-15,"46,450","47,000",4,2, ,0,0,"4,762,460","222,452",0.11
2020-03-14,"46,100","47,000",1,4,▲,750,1.63,"7,374,946","344,072",0.11
2020-03-13,"46,250","46,550",6,1, ,0,0,"7,222,471","333,206",0.11
2020-03-12,"46,350","46,600",0,6,▼,-350,-0.75,"8,261,363","381,832",0.11
2020-03-11,"47,100","47,200",1,0,▼,-950,-2,"10,823,782","503,027",0.11
2020-03-10,"47,000","47,600",5,1,▲,550,1.17,"10,474,547","493,878",0.12
2020-03-09,"47,050","47,200",10,5,▲,350,0.75,"9,880,128","464,089",0.12
2020-03-08,"46,700","47,200",5,10,▲,700,1.53,"10,952,645","511,712",0.12
2020-03-07,"46,150","46,200",6,5,▼,-200,-0.43,"8,892,953","408,292",0.12
2020-03-06,"46,800","46,800",2,6,▼,-450,-0.97,"7,678,719","356,079",0.12
2020-03-05,"45,800","46,500",10,2,▲,"1,000",2.2,"11,543,389","533,402",0.12
2020-03-04,"45,900","46,250",1,10,▼,-500,-1.09,"11,828,104","541,037",0.12
2020-03-03,"46,400","46,450",4,1,▼,-300,-0.65,"11,224,077","515,224",0.11
2020-03-02,"46,200","46,550",2,4,▲,700,1.54,"10,528,665","487,991",0.12
2020-03-01,"45,500","46,100",6,2,▲,700,1.56,"11,602,464","529,092",0.11
2020-02-29,"45,500","45,850",3,6,▼,"-1,050",-2.29,"17,843,706","803,678",0.11
2020-02-28,"46,100","46,550",6,3,▼,-300,-0.65,"7,039,773","323,468",0.12
2020-02-27,"46,700","47,050",4,6,▲,100,0.22,"8,776,763","408,110",0.12
2020-02-26,"45,750","46,450",6,4,▲,600,1.32,"10,959,655","505,688",0.12
2020-02-25,"46,500","47,150",3,6,▼,"-1,100",-2.36,"13,112,253","606,566",0.11
2020-02-24,"46,250","47,150",1,3,▼,-150,-0.32,"14,099,635","657,785",0.11
2020-02-23,"46,850","47,150",0,1,▼,"-1,150",-2.4,"12,784,800","598,306",0.11
2020-02-22,"47,450","48,500",12,0,▲,950,2.02,"15,274,752","728,041",0.12
2020-02-21,"45,900","47,300",2,12,▲,350,0.75,"11,223,166","523,396",0.11
2020-02-20,"47,050","47,050",5,2,▼,-600,-1.27,"10,587,711","493,006",0.11
2020-02-19,"47,000","47,250",1,5,▲,200,0.43,"10,298,006","481,759",0.11
2020-02-18,"47,900","47,900",3,1,▲,50,0.11,"10,015,541","474,358",0.11
2020-02-17,"47,450","47,600",10,3, ,0,0,"12,959,316","611,840",0.11
2020-02-16,"47,200","47,350",5,10,▲,400,0.86,"15,217,971","715,277",0.11
2020-02-15,"47,600","47,650",2,5,▼,"-1,050",-2.2,"16,661,870","776,902",0.11
2020-02-14,"48,500","48,700",1,2,▼,-550,-1.14,"17,080,892","819,653",0.11
2020-02-13,"49,000","49,000",3,1,▼,"-1,200",-2.43,"20,971,729","1,015,091",0.11
2020-02-12,"49,700","49,800",0,3,▼,-500,-1,"12,110,569","598,929",0.11
2020-02-11,"49,750","50,300",7,0,▲,250,0.5,"10,571,312","526,740",0.11
2020-02-10,"50,200","50,400",4,7,▼,-950,-1.88,"16,951,706","845,303",0.11
2020-02-09,"51,800","51,800",5,4,▼,-700,-1.36,"13,590,016","692,916",0.11
2020-02-08,"51,100","51,400",6,5,▲,200,0.39,"9,144,100","465,525",0.11
2020-02-07,"50,800","51,200",0,6,▼,-200,-0.39,"9,767,171","498,094",0.11
2020-02-06,"50,500","51,700",5,0,▲,600,1.18,"13,038,499","665,063",0.11
2020-02-05,"50,400","50,800",1,5,▲,"1,200",2.42,"63,491,109","3,160,206",0.1
2020-02-04,"51,300","51,500",3,1,▼,"-1,800",-3.51,"20,498,098","1,026,413",0.1
2020-02-03,"52,200","52,500",3,3,▼,"-1,000",-1.91,"8,480,437","437,715",0.1
2020-02-02,"52,500","53,000",3,3,▼,-400,-0.76,"9,787,820","513,194",0.11
2020-02-01,"51,000","52,800",2,3,▲,"1,300",2.53,"15,207,266","795,151",0.11
2020-01-31,"52,000","52,000",4,2,▼,-400,-0.77,"8,289,275","426,264",0.12
2020-01-30,"50,600","52,000",1,4,▲,"1,800",3.6,"17,095,490","878,627",0.12
2020-01-29,"49,650","50,200",6,1,▲,500,1.01,"9,020,998","449,245",0.12
2020-01-28,"49,900","49,900",0,6,▲,100,0.2,"6,706,570","332,487",0.12
2020-01-27,"50,300","50,500",1,0,▼,-450,-0.9,"10,365,440","515,599",0.12
2020-01-26,"49,200","50,200",5,1,▲,650,1.32,"15,918,683","792,346",0.11
2020-01-25,"50,200","50,400",10,5,▼,-900,-1.8,"18,709,146","925,775",0.11
2020-01-24,"51,000","51,100",5,10,▼,"-1,200",-2.34,"14,909,272","749,532",0.11
2020-01-23,"52,000","52,200",6,5,▼,-300,-0.58,"10,314,997","533,765",0.11
2020-01-22,"51,700","51,700",2,6,▲,700,1.38,"13,905,263","712,206",0.11
2020-01-21,"52,600","52,800",10,2,▼,"-1,700",-3.23,"16,128,305","831,372",0.12
2020-01-20,"52,600","53,200",1,10,▲,700,1.35,"23,104,720","1,218,273",0.13
2020-01-19,"53,000","53,900",4,1,▼,"-1,100",-2.08,"39,565,391","2,078,018",0.13
2020-01-18,"2,650,000","2,650,000",2,4, ,0,0,,,1.78
2020-01-17,"2,650,000","2,650,000",6,2, ,0,0,,,0.74
2020-01-16,"2,650,000","2,650,000",3,6, ,0,0,,,0.26
2020-01-15,"2,669,000","2,682,000",6,3,▲,"43,000",1.65,"606,216","1,611,240",0.11
2020-01-14,"2,521,000","2,608,000",4,6,▲,"87,000",3.45,"360,931","931,526",0.11
2020-01-13,"2,461,000","2,525,000",6,4,▼,"-3,000",-0.12,"332,292","826,566",0.11
2020-01-12,"2,592,000","2,593,000",3,6,▼,"-72,000",-2.77,"315,406","799,556",0.1
2020-01-11,"2,550,000","2,604,000",1,3,▲,"14,000",0.54,"232,380","600,825",0.1
2020-01-10,"2,590,000","2,613,000",0,1,▼,"-58,000",-2.2,"235,220","609,152",0.1
2020-01-09,"2,600,000","2,649,000",12,0,▲,"71,000",2.76,"343,811","901,505",0.1
2020-01-08,"2,550,000","2,568,000",2,12,▲,"69,000",2.76,"269,252","689,012",0.09
2020-01-07,"2,512,000","2,527,000",5,2,▼,"-18,000",-0.72,"155,440","389,066",0.1
2020-01-06,"2,516,000","2,530,000",1,5,▲,"27,000",1.08,"157,549","396,053",0.1
2020-01-05,"2,480,000","2,509,000",3,1,▲,"40,000",1.63,"205,566","512,556",0.1
2020-01-04,"2,472,000","2,472,000",10,3,▲,"7,000",0.29,"249,325","612,211",0.1
2020-01-03,"2,495,000","2,495,000",5,10,▼,"-1,000",-0.04,"201,022","495,246",0.1
2020-01-02,"2,427,000","2,461,000",2,5,▼,"-16,000",-0.65,"219,687","534,757",0.11
2020-01-01,"2,413,000","2,472,000",1,2,▲,"40,000",1.65,"199,008","488,396",0.1
2019-12-31,"2,400,000","2,429,000",3,1,▼,"-17,000",-0.7,"250,654","603,211",0.1
2019-12-30,"2,370,000","2,469,000",0,3,▲,"91,000",3.88,"264,912","642,625",0.1
2019-12-29,"2,408,000","2,413,000",7,0,▼,"-60,000",-2.49,"247,684","586,682",0.09
2019-12-28,"2,394,000","2,407,000",4,7,▼,"-21,000",-0.87,"255,365","609,109",0.09
2019-12-27,"2,450,000","2,461,000",5,4,▼,"-34,000",-1.38,"142,313","346,383",0.09
2019-12-26,"2,454,000","2,495,000",6,5,▲,"9,000",0.37,"155,542","385,610",0.09
2019-12-25,"2,435,000","2,478,000",0,6,▲,"17,000",0.7,"201,340","492,355",0.09
2019-12-24,"2,455,000","2,455,000",5,0,▼,"-64,000",-2.56,"303,189","737,579",0.09
2019-12-23,"2,516,000","2,523,000",1,5,▼,"-15,000",-0.6,"237,480","591,916",0.09
2019-12-22,"2,471,000","2,514,000",3,1,▲,"28,000",1.13,"201,155","500,546",0.08
2019-12-21,"2,517,000","2,536,000",3,3,▼,"-103,000",-3.98,"297,099","745,226",0.08
2019-12-20,"2,553,000","2,589,000",3,3,▲,"36,000",1.41,"169,082","434,966",0.09
2019-12-19,"2,589,000","2,589,000",2,3,▼,"-7,000",-0.27,"178,104","456,127",0.09
2019-12-18,"2,535,000","2,560,000",4,2,▲,"23,000",0.91,"163,865","414,791",0.09
2019-12-17,"2,531,000","2,567,000",1,4,▼,"-20,000",-0.78,"164,377","417,387",0.09
2019-12-16,"2,561,000","2,571,000",6,1,▼,"-20,000",-0.78,"243,698","618,931",0.09
2019-12-15,"2,600,000","2,601,000",0,6,▼,"-11,000",-0.43,"177,649","458,294",0.08
2019-12-14,"2,551,000","2,600,000",1,0,▲,"5,000",0.19,"254,265","655,032",0.09
2019-12-13,"2,538,000","2,583,000",5,1,▲,"96,000",3.86,"401,974","1,025,227",0.09
2019-12-12,"2,528,000","2,539,000",10,5, ,0,0,"173,779","434,749",0.09
2019-12-11,"2,472,000","2,527,000",5,10,▲,"27,000",1.1,"286,088","714,233",0.09
2019-12-10,"2,460,000","2,474,000",6,5,▲,"29,000",1.19,"389,273","952,844",0.09
2019-12-09,"2,410,000","2,445,000",2,6,▲,"80,000",3.4,"428,541","1,036,655",0.09
2019-12-08,"2,296,000","2,355,000",10,2,▲,"91,000",4.03,"308,467","719,308",0.09
2019-12-07,"2,291,000","2,308,000",1,10,▼,"-41,000",-1.78,"282,019","639,638",0.09
2019-12-06,"2,329,000","2,340,000",4,1,▼,"-52,000",-2.21,"265,310","613,079",0.09
2019-12-05,"2,369,000","2,405,000",2,4,▼,"-16,000",-0.68,"303,247","718,972",0.09
2019-12-04,"2,418,000","2,419,000",6,2, ,0,0,"196,611","470,191",0.09
2019-12-03,"2,364,000","2,378,000",3,6,▲,"8,000",0.34,"191,213","452,022",0.09
2019-12-02,"2,338,000","2,390,000",6,3,▲,"23,000",0.98,"248,466","587,289",0.09
2019-12-01,"2,363,000","2,363,000",4,6,▼,"-26,000",-1.1,"177,399","416,553",0.09
2019-11-30,"2,364,000","2,379,000",6,4,▼,"-6,000",-0.25,"257,604","607,523",0.09
2019-11-29,"2,402,000","2,408,000",3,6,▼,"-49,000",-2.03,"202,452","481,058",0.08
2019-11-28,"2,490,000","2,490,000",1,3,▼,"-31,000",-1.27,"307,069","746,463",0.09
2019-11-27,"2,404,000","2,455,000",0,1,▲,"73,000",3.07,"378,118","922,638",0.1
2019-11-26,"2,310,000","2,403,000",12,0,▲,"91,000",3.98,"378,465","896,531",0.1
2019-11-25,"2,255,000","2,316,000",2,12,▲,"51,000",2.28,"315,099","719,931",0.09
2019-11-24,"2,222,000","2,259,000",5,2,▼,"-65,000",-2.83,"349,300","780,791",0.09
2019-11-23,"2,306,000","2,331,000",1,5,▲,"10,000",0.44,"465,021","1,075,498",0.09
2019-11-22,"2,412,000","2,413,000",3,1,▼,"-81,000",-3.42,"468,961","1,097,891",0.09
2019-11-21,"2,330,000","2,396,000",10,3,▼,"-25,000",-1.04,"388,129","913,940",0.09
2019-11-20,"2,325,000","2,416,000",5,10,▲,"11,000",0.46,"567,158","1,333,663",0.07
2019-11-19,"2,469,000","2,470,000",2,5,▼,"-106,000",-4.26,"585,207","1,408,721",0.07
2019-11-18,"2,531,000","2,548,000",1,2,▼,"-4,000",-0.16,"552,189","1,385,573",0.06
2019-11-17,"2,501,000","2,707,000",3,1,▲,"5,000",0.2,"1,293,626","3,351,453",0.05
2019-11-16,"2,522,000","2,532,000",0,3,▼,"-71,000",-2.77,"245,691","616,154",0.06
2019-11-15,"2,560,000","2,574,000",7,0,▲,"22,000",0.87,"236,776","606,586",0.06
2019-11-14,"2,525,000","2,539,000",4,7,▲,"26,000",1.03,"207,002","522,485",0.06
2019-11-13,"2,461,000","2,518,000",5,4,▲,"46,000",1.86,"223,207","556,833",0.06
2019-11-12,"2,443,000","2,485,000",6,5,▲,"9,000",0.37,"191,010","470,754",0.06
2019-11-11,"2,433,000","2,458,000",0,6,▲,"46,000",1.91,"270,654","660,111",0.06
2019-11-10,"2,432,000","2,434,000",5,0,▼,"-54,000",-2.19,"250,418","603,095",0.06
2019-11-09,"2,519,000","2,519,000",1,5,▼,"-29,000",-1.16,"184,399","456,633",0.08
2019-11-08,"2,501,000","2,532,000",3,1,▲,"14,000",0.56,"296,977","745,730",0.08
2019-11-07,"2,501,000","2,501,000",3,3,▼,"-19,000",-0.76,"221,061","548,605",0.08
2019-11-06,"2,438,000","2,507,000",3,3,▲,"73,000",3.01,"407,793","1,006,208",0.08
2019-11-05,"2,440,000","2,449,000",2,3,▲,"17,000",0.71,"201,920","490,175",0.08
2019-11-04,"2,412,000","2,424,000",4,2,▼,"-2,000",-0.08,"545,409","1,294,609",0.06
2019-11-03,"2,410,000","2,463,000",1,4,▼,"-30,000",-1.23,"502,476","1,216,611",0.06
2019-11-02,"2,525,000","2,526,000",6,1,▼,"-78,000",-3.1,"371,336","913,423",0.05
2019-11-01,"2,573,000","2,586,000",0,6,▼,"-81,000",-3.11,"360,272","915,580",0.05
2019-10-31,"2,620,000","2,626,000",1,0,▼,"-5,000",-0.19,"167,673","435,974",0.06
2019-10-30,"2,565,000","2,606,000",5,1,▲,"52,000",2.04,"189,623","490,793",0.06
2019-10-29,"2,606,000","2,609,000",10,5,▼,"-27,000",-1.05,"233,909","600,532",0.05
2019-10-28,"2,627,000","2,628,000",5,10,▲,"30,000",1.18,"200,270","518,346",0.05
2019-10-27,"2,569,000","2,570,000",6,5,▲,"3,000",0.12,"169,485","432,677",0.06
2019-10-26,"2,478,000","2,548,000",2,6,▲,"80,000",3.24,"179,709","453,636",0.06
2019-10-25,"2,448,000","2,478,000",10,2,▲,"58,000",2.41,"214,872","526,056",0.06
2019-10-24,"2,488,000","2,505,000",1,10,▼,"-75,000",-3.02,"320,797","787,685",0.06
2019-10-23,"2,470,000","2,498,000",4,1,▲,"28,000",1.14,"223,993","555,690",0.06
2019-10-22,"2,550,000","2,553,000",2,4,▼,"-87,000",-3.42,"312,486","777,079",0.06
2019-10-21,"2,575,000","2,588,000",6,2,▼,"-34,000",-1.32,"201,611","515,676",0.06
2019-10-20,"2,577,000","2,604,000",3,6,▲,"18,000",0.7,"239,572","619,174",0.06
2019-10-19,"2,531,000","2,562,000",6,3,▲,"29,000",1.15,"147,005","374,975",0.06
2019-10-18,"2,562,000","2,574,000",4,6,▼,"-22,000",-0.86,"298,571","758,781",0.06
2019-10-17,"2,566,000","2,614,000",6,4,▼,"-13,000",-0.51,"406,208","1,045,355",0.06
2019-10-16,"2,605,000","2,605,000",3,6,▼,"-39,000",-1.5,"226,674","582,367",0.06
2019-10-15,"2,591,000","2,605,000",1,3,▲,"16,000",0.62,"175,301","455,568",0.06
2019-10-14,"2,600,000","2,602,000",0,1,▼,"-11,000",-0.42,"162,517","421,004",0.06
2019-10-13,"2,568,000","2,600,000",12,0,▲,"63,000",2.48,"225,809","583,556",0.06
2019-10-12,"2,502,000","2,549,000",2,12,▲,"36,000",1.44,"221,312","558,342",0.06
2019-10-11,"2,563,000","2,578,000",5,2,▼,"-62,000",-2.42,"217,784","551,946",0.06
2019-10-10,"2,530,000","2,565,000",1,5,▼,"-4,000",-0.16,"186,531","474,720",0.05
2019-10-09,"2,542,000","2,567,000",3,1,▲,"25,000",0.98,"297,301","754,516",0.05
2019-10-08,"2,540,000","2,589,000",10,3,▲,"2,000",0.08,"257,372","657,572",0.04
2019-10-07,"2,540,000","2,593,000",5,10,▼,"-90,000",-3.42,"592,683","1,508,197",0.04
2019-10-06,"2,660,000","2,662,000",2,5,▼,"-34,000",-1.28,"191,805","506,608",0.04
2019-10-05,"2,635,000","2,664,000",1,2,▲,"32,000",1.22,"269,988","711,004",0.03
2019-10-04,"2,768,000","2,768,000",3,1,▼,"-141,000",-5.08,"362,578","968,531",0.03
2019-10-03,"2,765,000","2,775,000",0,3,▲,"8,000",0.29,"90,724","250,988",0.03
2019-10-02,"2,798,000","2,799,000",7,0,▼,"-33,000",-1.18,"125,458","347,695",0.03
2019-10-01,"2,799,000","2,810,000",4,7,▲,"34,000",1.23,"159,059","445,038",0.03
2019-09-30,"2,770,000","2,792,000",5,4,▲,"4,000",0.14,"206,494","572,672",0.03
2019-09-29,"2,795,000","2,799,000",6,5,▼,"-31,000",-1.11,"189,455","525,666",0.03
2019-09-28,"2,820,000","2,844,000",0,6,▲,"2,000",0.07,"214,663","604,732",0.03
2019-09-27,"2,772,000","2,800,000",5,0,▲,"22,000",0.8,"152,814","426,175",0.02
2019-09-26,"2,796,000","2,816,000",1,5,▼,"-29,000",-1.04,"176,339","489,677",0.02
2019-09-25,"2,819,000","2,837,000",3,1,▼,"-23,000",-0.82,"134,500","378,279",0.03
2019-09-24,"2,820,000","2,840,000",3,3,▼,"-1,000",-0.04,"176,133","497,016",0.03
2019-09-23,"2,790,000","2,827,000",3,3,▲,"3,000",0.11,"134,976","379,470",0.03
2019-09-22,"2,846,000","2,846,000",2,3,▼,"-21,000",-0.74,"239,881","676,120",0.03
2019-09-21,"2,805,000","2,853,000",4,2,▲,"33,000",1.18,"170,404","482,400",0.03
2019-09-20,"2,819,000","2,846,000",1,4,▼,"-14,000",-0.5,"149,291","420,906",0.03
2019-09-19,"2,819,000","2,825,000",6,1, ,0,0,"180,019","503,797",0.03
2019-09-18,"2,853,000","2,857,000",0,6,▼,"-34,000",-1.19,"198,716","559,081",0.02
2019-09-17,"2,875,000","2,876,000",1,0,▼,"-8,000",-0.28,"214,421","612,648",0.03
2019-09-16,"2,875,000","2,875,000",5,1,▲,"107,000",3.89,"290,205","827,304",0.03
2019-09-15,"2,703,000","2,772,000",10,5,▲,"52,000",1.92,"267,631","731,774",0.03
2019-09-14,"2,689,000","2,716,000",5,10,▲,"48,000",1.81,"163,923","442,428",0.03
2019-09-13,"2,620,000","2,666,000",6,5,▲,"34,000",1.3,"147,850","390,462",0.03
2019-09-12,"2,686,000","2,695,000",2,6,▼,"-75,000",-2.78,"195,531","519,397",0.03
2019-09-11,"2,702,000","2,721,000",10,2,▼,"-7,000",-0.26,"117,657","317,984",0.03
2019-09-10,"2,735,000","2,739,000",1,10,▼,"-13,000",-0.48,"116,121","315,300",0.03
2019-09-09,"2,730,000","2,732,000",4,1,▲,"23,000",0.85,"166,221","451,293",0.03
2019-09-08,"2,640,000","2,705,000",2,4,▲,"43,000",1.62,"160,541","430,069",0.03
2019-09-07,"2,735,000","2,735,000",6,2,▼,"-89,000",-3.25,"242,174","648,924",0.03
2019-09-06,"2,741,000","2,762,000",3,6,▼,"-2,000",-0.07,"202,215","552,823",0.03
2019-09-05,"2,701,000","2,769,000",6,3,▲,"44,000",1.63,"212,156","581,801",0.03
2019-09-04,"2,699,000","2,743,000",4,6,▼,"-4,000",-0.15,"195,399","528,327",0.03
2019-09-03,"2,727,000","2,742,000",6,4,▼,"-40,000",-1.46,"252,033","684,501",0.03
2019-09-02,"2,742,000","2,758,000",3,6,▲,"8,000",0.29,"277,814","758,714",0.03
2019-09-01,"2,680,000","2,738,000",1,3,▲,"92,000",3.48,"273,043","739,463",0.03
2019-08-31,"2,668,000","2,682,000",0,1,▲,"76,000",2.96,"410,396","1,094,899",0.03
2019-08-30,"2,559,000","2,581,000",12,0,▲,"1,000",0.04,"258,188","660,771",0.03
